id,campaign_id,asset_id,override_title,override_content,sort_order,added_at
d2910ac2-2639-4f28-9ca0-ea0f8865b99b,2df227d3-f807-4d47-b405-3d100b164926,2f348856-e9b7-4b85-8962-06efb5f5ee4b,,,7,2026-06-01 20:33:17.117572
da3bc325-21d5-41e3-ada1-f5c231f6e25b,2df227d3-f807-4d47-b405-3d100b164926,fe440867-d8bc-4a29-aa35-adfaac7860ff,,,8,2026-06-01 20:33:17.117572
63f985e7-e072-4384-be99-81f36280058b,2df227d3-f807-4d47-b405-3d100b164926,3b79716e-f7de-4100-9eb1-d3c905d61804,,,9,2026-06-01 20:33:17.117572
d38eb3c3-c52b-4e35-9069-141a719f8e98,2df227d3-f807-4d47-b405-3d100b164926,33e15520-b296-43d6-a397-418b94ed7b35,,,10,2026-06-01 20:33:17.117572
70cfd95f-aeff-4190-a814-db90cacc7d97,2df227d3-f807-4d47-b405-3d100b164926,9d725783-74d6-4eb0-873a-eb5b7e0a66e1,,,11,2026-06-01 20:33:17.117572
6415f23b-46d8-4a83-9cee-7e73e8d82471,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,a7e86451-cde2-49d8-91ba-1397c9584d6c,,,0,2026-06-01 20:47:23.390368
4f131bd6-cdda-44a5-ad67-7b322a033eb4,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,0a1d1f26-4f04-4542-9de2-ef6e62c39029,,,1,2026-06-01 20:47:23.390368
72b08673-d1ca-4601-b155-4becef81e87d,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,2302634f-e347-45fd-b098-ad6c80a5121e,,,2,2026-06-01 20:47:23.390368
19bd5452-ffaa-4df5-88b2-b3d2e0d8477e,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,d4f77ee2-db3f-476a-a4ba-32ded03e28e9,,,3,2026-06-01 20:47:23.390368
5691887b-b810-4333-9d6a-89177cfbc17d,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,d9095a0b-65a9-4958-823f-036a7e2ad85b,,,4,2026-06-01 20:47:23.390368
410141f6-39b7-46c9-b639-e59366017489,61e5cf9f-7bde-4fd0-9922-48787c82e9e4,40904388-c5fb-4d00-8294-260e4c5f5738,,,5,2026-06-01 20:47:23.390368
